user_id,product,signup_date,plan_type,country,platform,signup_source,ab_variant,segment,activated,d7_retained,d30_retained
u_001758,Claude,2026-01-06,free,IN,android,organic_search,control,casual_explorer,True,False,False
u_001759,Claude,2025-12-10,pro,IN,android,organic_search,control,task_triager,False,False,False
u_001760,ChatGPT,2026-01-24,pro,CA,web,direct,treatment,casual_explorer,True,False,False
u_001761,Gemini,2026-01-02,free,GB,web,direct,control,task_triager,True,False,False
u_001762,ChatGPT,2025-12-30,free,CA,ios,social_media,treatment,task_triager,True,False,False
u_001763,Grok,2025-12-05,team,US,web,organic_search,control,power_user,True,True,False
u_001764,Grok,2026-02-07,free,CA,ios,organic_search,control,casual_explorer,True,False,False
u_001765,ChatGPT,2025-12-29,free,IN,android,referral,control,task_triager,True,False,False
u_001766,ChatGPT,2026-02-07,free,IN,ios,organic_search,treatment,task_triager,True,False,False
u_001767,Gemini,2026-03-17,pro,IN,web,organic_search,control,casual_explorer,True,True,False
u_001768,Claude,2025-12-24,free,US,android,social_media,treatment,power_user,True,True,False
u_001769,Claude,2026-02-28,free,US,ios,referral,treatment,power_user,True,True,False
u_001770,Gemini,2026-03-19,pro,US,web,referral,treatment,task_triager,True,False,False
u_001771,Gemini,2025-12-21,team,US,web,paid_ad,treatment,task_triager,False,False,False
u_001772,Grok,2025-12-13,free,US,ios,direct,treatment,task_triager,True,False,False
u_001773,ChatGPT,2026-03-19,free,BR,web,social_media,treatment,task_triager,True,False,False
u_001774,Gemini,2025-12-14,free,US,ios,organic_search,treatment,task_triager,True,False,False
u_001775,Gemini,2025-11-03,free,CA,android,social_media,treatment,casual_explorer,False,False,False
u_001776,ChatGPT,2025-12-19,free,IN,android,organic_search,control,casual_explorer,False,False,False
u_001777,ChatGPT,2025-12-15,free,IN,web,organic_search,treatment,task_triager,True,False,False
u_001778,Gemini,2026-01-27,pro,US,web,direct,treatment,power_user,True,True,False
u_001779,ChatGPT,2025-11-13,free,US,web,organic_search,control,power_user,True,True,False
u_001780,ChatGPT,2026-02-06,pro,DE,web,organic_search,control,casual_explorer,True,False,False
u_001781,Claude,2026-02-16,pro,US,web,referral,treatment,power_user,False,False,False
u_001782,Grok,2025-11-03,free,IN,web,organic_search,control,casual_explorer,True,False,False
u_001783,Grok,2025-12-21,pro,US,ios,app_store,treatment,power_user,False,False,False
u_001784,ChatGPT,2025-12-22,free,US,ios,social_media,treatment,casual_explorer,True,False,False
u_001785,ChatGPT,2026-02-16,pro,GB,web,app_store,treatment,casual_explorer,False,False,False
u_001786,Gemini,2026-02-18,pro,AU,ios,referral,control,task_triager,True,True,True
u_001787,Claude,2025-12-17,free,IN,web,social_media,treatment,power_user,True,True,True
u_001788,ChatGPT,2025-12-21,free,FR,ios,social_media,treatment,casual_explorer,False,False,False
u_001789,ChatGPT,2025-12-06,free,IN,android,referral,control,casual_explorer,True,True,False
u_001790,ChatGPT,2026-01-26,free,CA,ios,direct,control,task_triager,True,False,False
u_001791,Claude,2025-12-27,free,IN,web,social_media,treatment,power_user,True,True,False
u_001792,Grok,2026-01-07,free,AU,android,organic_search,control,casual_explorer,True,False,False
u_001793,ChatGPT,2026-02-28,free,CA,web,organic_search,control,task_triager,False,False,False
u_001794,Gemini,2026-03-13,free,IN,android,organic_search,control,task_triager,True,False,False
u_001795,ChatGPT,2026-01-25,free,BR,web,social_media,treatment,task_triager,True,False,False
u_001796,Claude,2026-01-03,free,IN,ios,social_media,control,casual_explorer,True,False,False
u_001797,Gemini,2025-12-01,free,GB,web,organic_search,treatment,power_user,True,False,False
u_001798,Claude,2026-03-12,free,CA,web,social_media,control,casual_explorer,False,False,False
u_001799,Claude,2026-02-15,free,NG,web,direct,treatment,casual_explorer,True,False,False
u_001800,Gemini,2026-01-22,pro,US,android,social_media,treatment,task_triager,True,True,False
u_001801,Gemini,2025-11-20,free,CA,ios,app_store,control,task_triager,True,True,True
u_001802,Grok,2025-11-04,free,IN,android,direct,control,casual_explorer,False,False,False
u_001803,Grok,2026-03-06,free,IN,web,direct,treatment,task_triager,False,False,False
u_001804,Grok,2026-03-17,free,GB,android,organic_search,control,task_triager,True,True,False
u_001805,Grok,2025-12-31,team,CA,ios,social_media,treatment,task_triager,True,False,False
u_001806,Claude,2026-02-06,free,US,android,organic_search,control,power_user,True,True,False
u_001807,ChatGPT,2026-03-12,free,AU,web,direct,treatment,task_triager,True,False,False
u_001808,Claude,2026-03-01,free,US,ios,referral,control,casual_explorer,True,False,False
u_001809,Gemini,2025-11-14,free,FR,ios,organic_search,treatment,casual_explorer,False,False,False
u_001810,Claude,2026-02-23,free,FR,web,social_media,control,power_user,True,True,False
u_001811,ChatGPT,2026-03-13,free,US,web,paid_ad,control,task_triager,True,False,False
u_001812,ChatGPT,2026-01-16,pro,GB,web,referral,treatment,task_triager,True,True,False
u_001813,Gemini,2026-02-28,free,BR,android,social_media,control,power_user,True,False,False
u_001814,Claude,2026-03-01,free,IN,web,direct,treatment,power_user,True,False,False
u_001815,Claude,2026-02-16,free,IN,web,app_store,control,casual_explorer,True,False,False
u_001816,Gemini,2026-03-05,pro,CA,android,organic_search,control,power_user,False,False,False
u_001817,Claude,2026-02-04,free,GB,web,social_media,treatment,casual_explorer,True,True,False
u_001818,Gemini,2025-11-16,free,US,web,direct,control,task_triager,False,False,False
u_001819,Gemini,2025-11-11,free,CA,ios,direct,control,task_triager,False,False,False
u_001820,ChatGPT,2025-11-05,team,US,web,social_media,control,task_triager,False,False,False
u_001821,Gemini,2026-02-24,team,IN,web,social_media,treatment,casual_explorer,True,True,False
u_001822,Gemini,2026-03-16,free,FR,android,organic_search,treatment,casual_explorer,True,False,False
u_001823,Claude,2026-01-05,free,NG,android,referral,treatment,casual_explorer,True,True,False
u_001824,ChatGPT,2025-12-19,pro,DE,web,paid_ad,treatment,task_triager,False,False,False
u_001825,ChatGPT,2026-03-21,free,US,web,referral,control,casual_explorer,False,False,False
u_001826,ChatGPT,2026-02-20,free,GB,web,social_media,control,power_user,True,True,False
u_001827,ChatGPT,2025-12-19,team,US,ios,referral,control,casual_explorer,True,True,True
u_001828,ChatGPT,2026-02-11,free,DE,android,paid_ad,control,task_triager,False,False,False
u_001829,Gemini,2026-03-25,free,US,web,referral,treatment,casual_explorer,True,True,False
u_001830,ChatGPT,2026-01-23,pro,IN,android,social_media,treatment,casual_explorer,False,False,False
u_001831,Grok,2025-12-09,free,GB,ios,referral,control,casual_explorer,True,False,False
u_001832,ChatGPT,2026-02-11,free,DE,android,social_media,treatment,task_triager,True,False,False
u_001833,Claude,2025-11-02,free,GB,android,organic_search,treatment,casual_explorer,True,True,True
u_001834,Gemini,2026-01-14,pro,US,web,organic_search,control,power_user,False,False,False
u_001835,ChatGPT,2025-11-19,free,IN,web,app_store,treatment,task_triager,True,True,False
u_001836,Claude,2026-02-16,free,AU,ios,organic_search,treatment,task_triager,True,False,False
u_001837,Claude,2026-03-04,free,US,android,organic_search,treatment,casual_explorer,False,False,False
u_001838,ChatGPT,2026-01-09,free,US,web,app_store,treatment,power_user,True,False,False
u_001839,Claude,2026-03-01,free,GB,ios,social_media,treatment,power_user,True,True,True
u_001840,ChatGPT,2026-01-01,team,NG,web,direct,treatment,power_user,True,True,False
u_001841,ChatGPT,2026-01-30,free,FR,web,organic_search,control,casual_explorer,False,False,False
u_001842,Gemini,2026-02-09,free,IN,web,organic_search,treatment,task_triager,True,False,False
u_001843,Gemini,2025-11-04,free,US,android,direct,treatment,casual_explorer,False,False,False
u_001844,Claude,2025-11-21,pro,CA,ios,organic_search,control,power_user,True,False,False
u_001845,ChatGPT,2026-03-20,free,IN,web,organic_search,treatment,casual_explorer,True,False,False
u_001846,Gemini,2025-11-24,team,BR,web,organic_search,treatment,task_triager,True,True,False
u_001847,Claude,2026-02-28,free,IN,ios,referral,treatment,casual_explorer,True,False,False
u_001848,ChatGPT,2025-11-11,free,AU,ios,referral,treatment,power_user,True,False,False
u_001849,Grok,2025-12-27,free,US,web,organic_search,control,task_triager,True,True,False
u_001850,ChatGPT,2025-12-18,free,DE,web,organic_search,treatment,power_user,True,False,False
u_001851,ChatGPT,2026-03-01,free,CA,android,referral,control,task_triager,True,False,False
u_001852,Gemini,2025-12-06,pro,AU,ios,direct,treatment,casual_explorer,True,False,False
u_001853,ChatGPT,2026-02-16,pro,IN,web,direct,control,casual_explorer,False,False,False
u_001854,ChatGPT,2025-11-01,free,IN,web,referral,control,casual_explorer,False,False,False
u_001855,ChatGPT,2025-12-26,pro,US,ios,social_media,treatment,casual_explorer,True,True,False
u_001856,Claude,2026-03-16,pro,IN,android,referral,treatment,power_user,True,True,False
u_001857,ChatGPT,2025-12-13,free,DE,ios,social_media,control,task_triager,True,False,False
u_001858,ChatGPT,2026-02-28,free,IN,ios,referral,treatment,task_triager,False,False,False
u_001859,Claude,2026-02-27,free,GB,web,social_media,control,casual_explorer,True,False,False
u_001860,Gemini,2026-01-12,free,GB,web,referral,control,casual_explorer,True,False,False
u_001861,ChatGPT,2026-01-12,pro,GB,ios,organic_search,control,task_triager,True,False,False
u_001862,ChatGPT,2026-03-07,free,US,web,referral,control,casual_explorer,False,False,False
u_001863,Claude,2025-11-03,free,IN,ios,organic_search,control,casual_explorer,False,False,False
u_001864,ChatGPT,2025-11-07,free,US,ios,social_media,control,task_triager,True,False,False
u_001865,Claude,2026-03-15,free,US,web,direct,control,power_user,True,True,True
u_001866,Grok,2026-02-02,free,US,web,referral,treatment,casual_explorer,False,False,False
u_001867,Gemini,2026-03-15,free,US,web,organic_search,treatment,casual_explorer,True,False,False
u_001868,ChatGPT,2026-01-22,free,US,ios,app_store,treatment,task_triager,True,False,False
u_001869,Grok,2026-03-03,pro,CA,web,organic_search,control,casual_explorer,False,False,False
u_001870,Claude,2026-02-01,free,CA,web,referral,treatment,casual_explorer,True,False,False
u_001871,Gemini,2026-01-14,free,NG,web,paid_ad,control,casual_explorer,True,True,False
u_001872,Gemini,2026-01-06,free,DE,web,organic_search,treatment,casual_explorer,True,False,False
u_001873,Claude,2026-03-28,free,US,web,app_store,control,casual_explorer,True,False,False
u_001874,ChatGPT,2025-11-19,free,IN,android,referral,control,task_triager,True,False,False
u_001875,Claude,2026-02-08,free,IN,ios,social_media,treatment,casual_explorer,True,True,False
u_001876,ChatGPT,2026-01-02,free,US,web,organic_search,treatment,power_user,True,True,False
u_001877,Grok,2026-02-15,pro,US,android,social_media,treatment,task_triager,True,False,False
u_001878,Claude,2026-02-01,free,DE,web,direct,treatment,casual_explorer,True,False,False
u_001879,Gemini,2026-01-16,free,CA,web,organic_search,control,power_user,True,False,False
u_001880,ChatGPT,2025-12-06,free,US,ios,referral,control,task_triager,True,False,False
u_001881,ChatGPT,2026-02-12,pro,US,web,referral,treatment,task_triager,True,False,False
u_001882,Claude,2025-12-26,team,US,android,direct,control,casual_explorer,True,False,False
u_001883,ChatGPT,2026-03-10,free,CA,web,direct,control,task_triager,True,False,False
u_001884,Gemini,2026-02-20,free,US,web,organic_search,treatment,power_user,False,False,False
u_001885,ChatGPT,2026-03-17,pro,US,web,organic_search,treatment,power_user,True,True,False
u_001886,Claude,2026-02-24,free,NG,ios,social_media,control,task_triager,False,False,False
u_001887,ChatGPT,2025-12-15,pro,US,android,direct,control,casual_explorer,True,False,False
u_001888,ChatGPT,2025-12-03,free,IN,web,social_media,control,casual_explorer,True,False,False
u_001889,Claude,2025-12-22,free,NG,android,social_media,control,task_triager,True,False,False
u_001890,Gemini,2026-01-23,free,DE,web,organic_search,treatment,task_triager,False,False,False
u_001891,Gemini,2026-02-22,free,US,web,organic_search,treatment,casual_explorer,True,False,False
u_001892,ChatGPT,2026-01-21,free,US,ios,social_media,control,casual_explorer,True,False,False
u_001893,ChatGPT,2025-11-26,team,US,web,direct,control,power_user,True,True,False
u_001894,Gemini,2025-12-04,free,US,web,organic_search,control,power_user,True,True,True
u_001895,ChatGPT,2026-03-01,pro,IN,web,referral,treatment,power_user,False,False,False
u_001896,ChatGPT,2026-03-12,free,US,web,referral,treatment,task_triager,True,False,False
u_001897,Gemini,2026-01-08,free,GB,ios,organic_search,control,task_triager,True,False,False
u_001898,Grok,2026-01-11,free,AU,web,social_media,control,task_triager,False,False,False
u_001899,Gemini,2026-03-28,pro,GB,web,social_media,control,power_user,False,False,False
u_001900,ChatGPT,2026-03-15,free,DE,web,social_media,control,casual_explorer,False,False,False
u_001901,Grok,2026-03-27,free,DE,web,organic_search,treatment,task_triager,True,False,False
u_001902,Grok,2025-11-01,free,IN,web,paid_ad,treatment,casual_explorer,False,False,False
u_001903,ChatGPT,2025-12-06,free,IN,ios,referral,control,task_triager,True,False,False
u_001904,ChatGPT,2026-03-17,free,NG,ios,direct,treatment,casual_explorer,True,True,False
u_001905,Claude,2026-03-09,free,CA,web,referral,control,task_triager,True,False,False
u_001906,Claude,2025-12-27,free,US,android,organic_search,treatment,casual_explorer,True,True,False
u_001907,ChatGPT,2025-11-26,pro,DE,ios,referral,control,task_triager,True,False,False
u_001908,ChatGPT,2026-03-16,pro,FR,ios,direct,treatment,casual_explorer,True,False,False
u_001909,ChatGPT,2026-02-15,free,US,web,social_media,control,casual_explorer,True,True,False
u_001910,ChatGPT,2025-12-09,pro,CA,web,direct,treatment,task_triager,True,False,False
u_001911,Grok,2026-03-19,free,GB,ios,organic_search,treatment,task_triager,False,False,False
u_001912,Gemini,2026-02-16,free,GB,ios,direct,control,casual_explorer,False,False,False
u_001913,Gemini,2026-02-27,free,NG,ios,referral,control,casual_explorer,True,False,False
u_001914,Claude,2026-03-21,free,DE,web,organic_search,control,casual_explorer,True,False,False
u_001915,ChatGPT,2025-11-28,free,FR,web,organic_search,treatment,task_triager,True,False,False
u_001916,ChatGPT,2026-03-19,free,US,android,social_media,treatment,task_triager,True,True,False
u_001917,Gemini,2025-11-10,pro,GB,web,referral,treatment,power_user,True,False,False
u_001918,Grok,2025-12-28,free,IN,ios,organic_search,treatment,task_triager,True,False,False
u_001919,ChatGPT,2026-02-26,free,DE,web,social_media,treatment,casual_explorer,True,False,False
u_001920,ChatGPT,2025-11-26,free,DE,ios,social_media,treatment,task_triager,True,False,False
u_001921,Grok,2026-01-31,free,US,ios,organic_search,control,power_user,True,False,False
u_001922,ChatGPT,2026-03-11,free,DE,ios,direct,control,power_user,True,False,False
u_001923,Grok,2026-01-22,pro,CA,ios,referral,control,casual_explorer,True,False,False
u_001924,Gemini,2026-03-30,free,NG,ios,referral,control,casual_explorer,True,False,False
u_001925,ChatGPT,2026-03-12,free,CA,ios,social_media,treatment,casual_explorer,True,False,False
u_001926,ChatGPT,2025-11-06,free,FR,web,paid_ad,control,casual_explorer,True,False,False
u_001927,ChatGPT,2025-12-12,free,BR,web,direct,control,casual_explorer,True,True,False
u_001928,ChatGPT,2026-02-03,pro,AU,ios,organic_search,treatment,task_triager,True,True,True
u_001929,ChatGPT,2026-01-05,free,US,web,organic_search,control,task_triager,True,True,False
u_001930,Claude,2026-03-27,free,IN,web,organic_search,treatment,casual_explorer,True,False,False
u_001931,Claude,2025-12-12,pro,SG,android,organic_search,treatment,power_user,True,True,False
u_001932,Gemini,2026-01-16,pro,BR,ios,organic_search,treatment,casual_explorer,True,True,False
